"carro","dono","marca","Estilo","Acabamento","Posição de dirigir","Instrumentos","Interior","Porta-malas","Desempenho","Motor","Câmbio","Freios","Suspensão","Consumo","Estabilidade","Custo-Benefício ","Recomendação"
"Clio",238,"Renault",10,10,10,10,10,8,10,10,10,10,10,10,10,10,10
"Clio",239,"Renault",9,8,7,8,9,8,8,7,6,6,9,8,8,7,8
"Clio",240,"Renault",8,7,9,8,7,7,8,7,6,9,7,6,8,6,7
"Clio",241,"Renault",9,8,8,9,10,10,9,9,10,9,8,8,10,8,10
"Clio",242,"Renault",10,8,8,8,8,6,7,7,7,7,6,8,10,7,8
"Clio",243,"Renault",7,8,6,6,7,7,9,9,8,7,7,8,7,4,0
"Clio",244,"Renault",8,9,7,8,9,8,8,9,9,9,9,9,9,5,9
"Clio",245,"Renault",8,10,9,9,8,8,10,9,10,10,10,9,10,10,10
"Clio",246,"Renault",7,8,10,8,8,10,10,10,10,10,10,8,10,5,0
"Clio",247,"Renault",7,7,8,7,8,7,8,8,9,9,9,10,6,6,10
"Clio",248,"Renault",10,9,10,10,9,8,10,10,8,9,9,9,9,8,10
"Clio",249,"Renault",7,9,8,8,8,8,10,8,8,8,8,10,8,8,8
"Clio",250,"Renault",8,10,10,10,10,8,10,10,10,8,10,10,10,10,10
"Clio",251,"Renault",8,9,8,7,7,7,9,8,8,8,8,9,7,9,9
"Clio",252,"Renault",7,8,9,10,10,6,9,9,8,8,7,9,9,8,10
"Clio",253,"Renault",10,8,8,8,9,9,10,10,8,5,6,10,5,7,10
"Clio",254,"Renault",8,10,9,8,10,9,10,10,6,8,8,10,9,10,10
"Clio",255,"Renault",10,9,10,10,10,10,9,10,10,10,9,9,10,8,10
"Clio",256,"Renault",2,2,7,6,8,3,9,6,9,8,6,7,7,2,0
"Clio",257,"Renault",7,7,8,7,7,7,9,9,9,9,9,10,8,10,9
"Clio",258,"Renault",9,7,10,9,7,7,8,7,10,10,8,10,8,2,8
"Clio",259,"Renault",6,8,8,9,9,7,7,7,9,9,6,7,7,7,7
"Clio",260,"Renault",8,6,8,9,7,7,5,7,8,7,7,10,10,6,10
"Clio",261,"Renault",8,7,9,8,8,10,4,6,8,9,8,9,8,7,3
"Clio",262,"Renault",7,9,8,8,10,9,7,9,9,10,9,8,0,7,10
"Clio",263,"Renault",8,7,9,10,8,8,10,9,10,8,10,6,8,7,10
"Clio",264,"Renault",10,10,10,10,7,7,10,8,10,8,10,10,10,7,10
"Clio",265,"Renault",8,9,8,10,9,9,10,10,8,9,9,8,8,10,9
"Clio",266,"Renault",7,9,7,9,8,8,8,6,8,8,9,9,8,9,9
"Clio",267,"Renault",7,10,10,9,10,10,10,10,8,10,10,10,10,10,10
"Clio",268,"Renault",3,7,9,7,6,4,3,7,7,5,5,9,9,8,8
"Clio",269,"Renault",8,8,8,7,8,7,7,8,8,8,8,7,8,8,8
"Clio",270,"Renault",8,7,8,8,7,8,9,8,6,8,9,8,9,9,8
"Clio",271,"Renault",8,8,9,9,9,7,0,10,9,9,8,10,9,10,10
"Clio",272,"Renault",7,7,8,9,5,8,8,8,10,8,10,6,9,8,8
"Clio",273,"Renault",8,9,10,10,8,7,8,10,9,9,8,10,9,8,9
"Clio",274,"Renault",10,10,10,8,8,0,6,8,7,9,9,7,9,3,8
"Clio",275,"Renault",1,3,4,5,1,1,7,9,8,7,7,10,8,1,5
"Clio",276,"Renault",7,8,8,7,7,7,6,8,8,7,7,7,8,8,9
"Clio",277,"Renault",10,10,10,10,10,10,8,10,8,8,9,10,10,10,10
"Clio",278,"Renault",9,8,7,9,7,8,7,8,8,9,7,9,8,9,8
"Clio",279,"Renault",8,6,9,10,7,7,9,7,8,8,10,10,7,10,10
"Clio",280,"Renault",8,7,8,8,7,5,6,6,7,8,7,8,8,7,7
"Clio",281,"Renault",8,8,8,8,9,8,6,8,8,8,9,7,8,8,9
"Clio",282,"Renault",8,9,8,8,8,7,7,9,9,8,8,7,8,8,8
"Clio",283,"Renault",9,6,7,7,9,9,6,8,7,7,6,5,8,10,10
"Clio",284,"Renault",6,9,7,10,10,10,9,7,8,8,6,8,6,9,9
"Clio",285,"Renault",10,9,9,9,9,7,7,8,8,8,9,10,9,10,9
"Clio",286,"Renault",9,9,9,9,10,9,10,10,9,10,10,9,10,9,9
"Clio",287,"Renault",8,8,8,7,8,6,6,9,9,7,8,10,9,7,10
"Clio",288,"Renault",9,7,8,7,8,6,6,9,8,8,8,10,9,9,9
"Clio",289,"Renault",9,10,7,9,9,7,7,9,8,9,9,10,9,10,10
"Clio",290,"Renault",7,9,9,8,9,8,9,8,8,8,7,9,9,8,8
"Clio",291,"Renault",8,10,8,9,7,9,9,8,8,8,8,8,9,9,10
"Clio",292,"Renault",7,7,5,8,9,6,8,8,5,7,7,7,6,7,7
"Clio",293,"Renault",10,9,9,9,8,9,9,7,6,6,7,9,9,7,10
"Clio",294,"Renault",8,7,9,6,7,6,8,8,8,9,8,9,9,6,9
"Clio",295,"Renault",7,8,8,7,9,6,7,8,5,9,9,8,8,6,9
"Clio",296,"Renault",8,8,6,6,7,8,7,8,7,8,9,9,9,8,10
"Clio",297,"Renault",8,3,8,6,6,9,8,4,10,10,8,8,10,5,4
"Clio",298,"Renault",7,6,7,6,6,4,4,5,6,8,8,7,8,8,7
"Clio",299,"Renault",6,7,6,8,8,10,9,7,8,6,6,8,9,8,8
"Clio",300,"Renault",10,8,10,8,10,10,10,10,10,10,10,8,10,10,10
"Sandero",1,"Renault",8,8,8,8,10,9,7,7,8,7,8,5,7,8,8
"Sandero",2,"Renault",8,8,9,9,9,9,8,8,9,9,9,7,8,10,9
"Sandero",3,"Renault",8,4,7,7,8,8,7,7,7,6,6,4,7,6,6
"Sandero",4,"Renault",8,5,8,3,8,7,2,4,8,6,9,3,5,6,6
"Sandero",5,"Renault",9,9,9,8,10,10,10,7,7,7,8,10,9,9,10
"Sandero",6,"Renault",10,8,10,9,10,10,10,8,8,10,10,8,9,7,10
"Sandero",7,"Renault",8,9,9,6,8,9,8,8,8,8,7,8,9,8,9
"Sandero",8,"Renault",10,8,10,10,10,10,9,10,10,9,10,10,9,10,10
"Sandero",9,"Renault",6,3,4,5,4,8,5,1,1,7,5,2,6,1,0
"Sandero",10,"Renault",6,2,4,6,5,8,6,6,5,4,6,2,4,6,0
"Sandero",11,"Renault",10,9,7,8,10,10,10,10,10,8,10,7,8,9,10
"Sandero",12,"Renault",6,3,3,3,1,1,0,0,2,2,5,0,3,1,1
"Sandero",13,"Renault",8,8,7,8,9,8,7,2,8,8,8,7,8,2,0
"Sandero",14,"Renault",8,8,9,8,7,9,7,6,7,6,8,7,7,7,7
"Sandero",15,"Renault",10,9,10,10,10,9,8,9,10,10,10,10,10,9,10
"Sandero",16,"Renault",9,7,9,7,9,8,8,8,7,8,8,6,8,8,8
"Sandero",17,"Renault",9,10,10,9,10,10,9,10,10,10,9,9,10,9,9
"Sandero",18,"Renault",8,7,8,9,9,10,10,9,10,10,10,7,7,6,10
"Sandero",19,"Renault",10,7,9,8,10,10,7,8,8,2,9,6,8,9,9
"Sandero",20,"Renault",9,8,10,9,9,9,9,9,8,8,9,9,8,8,9
"Sandero",21,"Renault",8,1,8,2,3,8,3,1,4,5,5,8,6,1,1
"Sandero",22,"Renault",6,5,8,8,8,9,10,6,7,10,8,7,10,3,7
"Sandero",23,"Renault",10,6,9,8,9,7,8,8,8,8,8,5,8,8,7
"Sandero",24,"Renault",10,9,10,10,10,10,3,8,8,8,8,0,6,4,0
"Sandero",25,"Renault",9,9,9,9,10,9,8,9,9,9,10,9,10,8,10
"Sandero",26,"Renault",10,9,9,9,9,8,9,9,10,9,9,8,10,10,10
"Sandero",27,"Renault",8,7,7,7,7,7,2,2,3,3,4,4,4,3,0
"Sandero",28,"Renault",8,8,7,8,6,5,0,3,7,8,8,2,4,3,4
"Sandero",29,"Renault",10,8,7,10,9,10,10,8,8,7,7,6,7,7,10
"Sandero",30,"Renault",9,8,10,9,9,10,7,7,8,9,9,9,9,10,9
"Sandero",31,"Renault",8,3,2,9,3,9,6,3,8,8,8,8,9,6,7
"Sandero",32,"Renault",9,7,3,9,7,10,9,1,5,9,9,8,10,1,1
"Sandero",33,"Renault",9,8,8,8,8,9,8,10,10,10,10,8,9,9,10
"Sandero",34,"Renault",10,9,10,10,10,10,10,9,10,8,9,8,9,10,10
"Sandero",35,"Renault",10,9,9,10,9,9,9,10,9,10,10,7,9,10,10
"Sandero",36,"Renault",10,8,9,7,7,10,8,8,8,7,7,7,10,5,8
"Sandero",37,"Renault",9,8,9,7,8,8,8,9,9,9,9,8,9,9,9
"Sandero",38,"Renault",10,9,10,10,10,9,9,9,10,10,10,9,9,9,10
"Sandero",39,"Renault",10,7,9,10,10,10,8,9,9,10,10,7,8,10,10
"Sandero",40,"Renault",9,6,10,10,9,10,9,4,8,5,8,0,3,5,7
"Sandero",41,"Renault",9,9,8,8,9,10,8,8,8,9,8,8,8,8,9
"Sandero",42,"Renault",7,6,6,7,7,8,7,6,7,5,3,2,7,5,4
"Sandero",43,"Renault",10,8,9,8,10,10,9,9,9,7,10,8,9,10,10
"Sandero",44,"Renault",8,7,10,9,9,10,9,8,10,8,9,10,10,10,10
"Sandero",45,"Renault",10,8,10,10,10,8,8,8,8,10,8,8,8,8,10
"Sandero",46,"Renault",8,4,9,6,8,9,10,6,6,8,8,0,8,4,0
"Sandero",47,"Renault",9,8,8,8,8,9,8,9,7,6,9,5,8,9,9
"Sandero",48,"Renault",9,7,10,9,9,9,8,8,7,10,9,7,9,7,9
"Sandero",49,"Renault",8,6,8,9,7,10,5,5,7,7,8,8,6,5,6
"Sandero",50,"Renault",8,8,9,9,9,9,4,1,7,9,9,8,8,4,2
"Sandero",51,"Renault",8,8,8,10,10,10,8,8,5,7,8,7,10,7,8
"Sandero",52,"Renault",8,6,9,8,9,9,0,0,8,8,8,0,9,0,0
"Sandero",53,"Renault",7,7,8,7,8,9,7,6,6,6,10,8,9,9,9
"Sandero",54,"Renault",10,5,4,10,10,10,10,4,5,8,0,9,10,8,6
"Sandero",55,"Renault",8,5,7,7,7,4,5,4,4,8,8,5,5,4,4
"Sandero",56,"Renault",9,3,10,8,5,10,8,9,8,8,8,8,8,9,9
"Sandero",57,"Renault",10,8,10,10,10,10,10,8,10,10,10,7,10,10,9
"Sandero",58,"Renault",5,5,7,3,5,7,7,2,2,9,5,2,8,0,0
"Sandero",59,"Renault",8,9,10,10,9,10,8,8,9,9,10,8,8,8,10
"Sandero",60,"Renault",9,9,8,9,9,9,8,10,9,7,8,7,8,10,9
"Sandero",61,"Renault",9,6,6,4,7,9,3,4,5,4,5,1,5,5,0
"Sandero",62,"Renault",10,7,10,9,9,10,8,8,9,8,9,8,10,10,9
"Sandero",63,"Renault",8,9,10,8,10,10,8,8,10,10,9,10,9,7,8
"Sandero",64,"Renault",9,5,9,9,8,8,7,7,7,6,8,4,9,6,7
"Sandero",65,"Renault",10,8,10,10,10,10,8,7,9,8,9,9,9,7,10
"Sandero",66,"Renault",10,6,8,8,6,9,1,4,0,9,1,2,2,7,0
"Sandero",67,"Renault",10,9,10,10,10,8,9,8,10,9,10,7,8,9,10
"Sandero",68,"Renault",9,8,10,10,8,10,8,7,9,9,10,10,10,10,10
"Sandero",69,"Renault",9,8,9,9,8,10,8,7,8,9,9,5,8,7,8
"Sandero",70,"Renault",8,6,9,8,8,9,6,8,8,9,7,9,7,7,9
"Sandero",71,"Renault",10,6,10,10,10,10,5,6,7,8,8,7,7,7,5
"Sandero",72,"Renault",10,9,9,9,10,10,7,7,9,8,8,9,9,7,9
"Sandero",73,"Renault",8,3,8,8,8,7,6,4,4,7,7,6,8,6,3
"Sandero",74,"Renault",9,8,9,9,9,10,8,8,9,9,9,9,8,8,10
"Sandero",75,"Renault",9,8,8,9,10,9,8,8,7,9,9,7,9,8,9
"Sandero",76,"Renault",6,8,9,9,10,10,4,6,10,10,10,10,7,10,10
"Sandero",77,"Renault",10,7,10,9,10,10,8,7,8,9,9,7,7,5,10
"Sandero",78,"Renault",7,6,7,7,9,8,6,9,7,8,8,9,8,10,10
"Sandero",79,"Renault",9,6,10,5,6,7,10,10,7,10,10,9,10,7,10
"Sandero",80,"Renault",8,7,7,9,8,10,8,8,8,6,6,7,6,8,9
"Sandero",81,"Renault",10,7,9,7,9,10,8,8,10,7,10,7,8,8,8
"Sandero",82,"Renault",8,2,7,6,9,10,7,7,7,6,3,6,7,8,7
"Sandero",83,"Renault",8,7,10,7,9,10,7,9,8,9,9,7,9,6,9
"Sandero",84,"Renault",7,5,6,7,7,8,8,6,7,5,6,8,4,6,6
"Sandero",85,"Renault",10,9,9,10,10,10,8,8,8,10,10,10,9,10,10
"Sandero",86,"Renault",9,5,8,8,8,9,6,4,4,8,6,8,9,10,9
"Sandero",87,"Renault",2,2,3,6,4,7,8,8,5,7,6,8,2,4,3
"Sandero",88,"Renault",7,3,6,5,7,8,5,6,8,8,9,5,7,5,5
"Sandero",89,"Renault",7,8,8,8,9,7,7,7,7,5,6,6,6,7,7
"Sandero",90,"Renault",6,4,7,5,5,7,4,7,5,7,5,3,7,5,5
"Sandero",91,"Renault",9,5,10,9,9,10,9,8,8,10,10,8,10,9,9
"Sandero",92,"Renault",8,6,7,6,9,10,6,6,8,7,7,6,7,4,7
"Sandero",93,"Renault",9,7,6,7,10,9,10,8,6,7,9,8,8,9,8
"Sandero",94,"Renault",10,7,10,3,10,10,10,10,8,7,9,9,9,10,10
"Sandero",95,"Renault",10,8,8,10,10,10,8,9,9,8,9,7,9,8,9
"Sandero",96,"Renault",9,9,9,9,9,9,9,9,9,9,10,9,9,10,10
"Sandero",97,"Renault",9,9,10,8,10,9,9,5,7,6,8,3,8,7,7
"Sandero",98,"Renault",3,7,6,8,7,7,1,5,7,7,7,8,8,8,7
"Sandero",99,"Renault",8,8,9,8,8,8,7,8,7,9,10,7,7,9,9
"Sandero",100,"Renault",10,9,10,8,9,9,9,9,10,9,8,8,8,8,9
"Sandero",101,"Renault",7,7,9,8,9,9,7,7,8,8,9,9,9,9,8
"Sandero",102,"Renault",7,8,10,9,10,10,7,9,9,8,8,10,9,9,10
"Sandero",103,"Renault",9,6,9,10,10,10,7,5,8,10,10,4,9,10,9
"Sandero",104,"Renault",9,8,9,9,9,8,8,8,8,8,9,8,9,7,8
"Sandero",105,"Renault",8,7,10,8,9,9,8,8,9,8,9,10,9,7,7
"Sandero",106,"Renault",10,7,9,9,10,10,9,9,10,9,9,10,8,9,10
"Sandero",107,"Renault",6,6,4,0,5,3,0,0,0,3,0,0,0,0,0
"Sandero",108,"Renault",9,5,8,8,9,9,5,2,6,8,9,6,9,7,8
"Sandero",109,"Renault",5,5,5,0,5,7,0,0,0,0,5,5,5,5,0
"Sandero",110,"Renault",9,8,10,9,9,9,9,8,8,10,9,8,8,8,9
"Sandero",111,"Renault",8,8,10,9,10,10,9,9,8,8,8,8,8,8,10
"Sandero",112,"Renault",9,9,10,9,9,8,10,6,7,8,9,9,10,10,9
"Sandero",113,"Renault",5,3,7,7,7,8,3,5,0,5,7,0,6,0,1
"Sandero",114,"Renault",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"Sandero",115,"Renault",7,6,7,4,4,5,6,0,0,7,5,0,4,4,0
"Sandero",116,"Renault",8,7,7,8,9,9,6,6,6,7,7,2,6,6,7
"Sandero",117,"Renault",6,5,7,8,7,7,8,8,8,8,9,8,9,10,10
"Sandero",118,"Renault",10,10,10,10,10,10,10,10,10,10,10,8,10,10,10
"Sandero",119,"Renault",9,9,10,10,10,9,8,7,10,8,9,9,10,10,10
"Sandero",120,"Renault",9,9,8,10,10,10,9,10,8,8,9,10,9,10,10
"Sandero",121,"Renault",9,9,10,10,9,10,10,10,10,10,9,8,8,10,10
"Sandero",122,"Renault",9,10,10,10,8,10,9,10,10,10,10,10,10,7,10
"Sandero",123,"Renault",6,4,4,4,3,2,3,1,2,2,2,5,5,3,0
"Sandero",124,"Renault",8,5,9,8,8,10,7,8,8,8,8,9,9,7,9
"Sandero",125,"Renault",6,6,9,8,9,10,3,3,5,3,8,3,4,0,3
"Sandero",126,"Renault",9,9,9,9,9,10,8,9,8,10,8,9,8,8,10
"Sandero",127,"Renault",8,8,8,8,8,8,8,8,7,8,8,9,8,8,8
"Sandero",128,"Renault",9,1,8,8,9,9,7,7,8,8,8,8,5,5,5
"Sandero",129,"Renault",8,5,8,7,7,8,8,9,7,6,8,9,6,8,8
"Sandero",130,"Renault",9,9,9,8,9,9,8,7,7,7,9,3,8,6,5
"Sandero",131,"Renault",10,9,10,9,10,10,8,10,10,10,10,9,10,10,10
"Sandero",132,"Renault",7,5,7,10,8,10,6,6,8,6,9,8,8,8,8
"Sandero",133,"Renault",6,5,6,6,8,6,7,8,8,7,7,9,7,1,4
"Sandero",134,"Renault",9,8,9,10,9,10,5,8,7,9,10,8,8,8,10
"Sandero",135,"Renault",9,6,5,9,7,10,7,5,8,7,8,10,9,5,6
"Sandero",136,"Renault",9,9,9,9,9,10,9,8,8,8,10,9,8,10,10
"Sandero",137,"Renault",10,8,10,8,10,10,8,8,10,10,10,10,8,8,10
"Sandero",138,"Renault",8,4,8,7,10,10,5,8,8,8,8,6,7,8,9
"Sandero",139,"Renault",9,0,5,4,8,8,6,0,6,6,6,0,4,4,0
"Sandero",140,"Renault",6,6,7,5,6,8,6,6,5,6,7,6,7,6,6
"Sandero",141,"Renault",10,7,10,8,10,10,8,8,6,8,10,2,9,8,8
"Sandero",142,"Renault",9,8,10,9,8,7,5,4,8,8,8,9,9,7,7
"Sandero",143,"Renault",9,8,9,9,10,10,9,8,8,8,8,7,8,9,9
"Sandero",144,"Renault",10,10,10,8,10,10,8,8,9,8,10,10,10,10,10
"Sandero",145,"Renault",10,9,10,10,10,9,9,10,10,10,10,10,9,9,10
"Sandero",146,"Renault",8,6,4,6,7,8,8,7,7,5,7,7,8,5,6
"Sandero",147,"Renault",8,6,9,9,8,10,7,7,8,8,8,9,8,8,8
"Sandero",148,"Renault",8,5,10,9,9,10,8,8,9,10,9,7,7,5,8
"Sandero",149,"Renault",8,7,9,8,8,10,7,7,8,9,9,6,9,9,9
"Sandero",150,"Renault",10,9,10,10,9,9,10,10,10,10,10,9,9,10,10
"Sandero",151,"Renault",9,8,7,8,8,9,9,9,9,9,9,8,8,9,9
"Sandero",152,"Renault",10,8,10,10,10,9,8,8,9,9,8,10,5,8,8
"Sandero",153,"Renault",9,8,8,8,8,8,9,7,9,9,10,8,8,8,8
"Sandero",154,"Renault",9,7,10,8,8,8,6,6,6,7,9,8,9,7,8
"Sandero",155,"Renault",8,7,7,6,9,9,8,8,7,7,10,8,9,7,7
"Sandero",156,"Renault",8,8,8,8,8,8,7,8,7,8,9,9,8,8,8
"Sandero",157,"Renault",8,4,6,7,8,10,8,5,5,7,7,7,7,7,7
"Sandero",158,"Renault",8,8,8,8,9,9,7,7,8,8,9,7,8,9,9
"Sandero",159,"Renault",9,8,10,10,10,10,8,8,9,7,9,10,9,8,10
"Sandero",160,"Renault",9,7,9,9,9,9,7,8,8,8,10,8,8,8,8
"Sandero",161,"Renault",10,10,10,9,10,10,10,10,10,10,10,9,10,9,10
"Sandero",162,"Renault",10,6,7,8,7,8,6,7,7,7,8,5,9,7,7
"Sandero",163,"Renault",8,7,9,9,9,10,7,5,5,7,8,8,9,8,8
"Sandero",164,"Renault",9,9,10,10,10,9,9,0,6,5,8,6,8,5,0
"Sandero",165,"Renault",8,8,10,9,9,10,8,8,8,8,9,9,9,8,9
"Sandero",166,"Renault",9,8,10,9,10,10,5,8,9,9,10,10,10,10,10
"Sandero",167,"Renault",9,4,7,8,7,8,0,4,4,0,2,0,6,2,3
"Sandero",168,"Renault",8,6,8,8,8,9,7,8,9,8,9,8,8,8,8
"Sandero",169,"Renault",10,10,10,10,9,9,10,10,9,10,10,8,9,9,10
"Sandero",170,"Renault",8,8,9,7,8,10,7,7,8,5,5,8,8,8,5
"Sandero",171,"Renault",8,7,7,8,8,8,5,6,6,8,10,6,8,7,7
"Sandero",172,"Renault",8,2,3,4,8,8,7,5,5,3,1,5,3,3,3
"Sandero",173,"Renault",8,7,8,8,9,7,7,7,8,8,7,8,9,7,9
"Sandero",174,"Renault",9,7,9,8,8,8,7,7,7,9,8,5,8,8,7
"Sandero",175,"Renault",10,9,10,9,10,10,10,10,9,10,10,10,9,9,10
"Sandero",176,"Renault",7,6,6,6,9,6,4,6,6,3,4,5,0,4,0
"Sandero",177,"Renault",9,9,8,10,9,10,8,10,10,9,10,7,10,9,10
"Sandero",178,"Renault",10,9,10,8,10,10,10,10,10,10,10,10,10,10,10
"Sandero",179,"Renault",7,5,8,6,8,9,7,5,6,8,6,7,8,8,6
"Sandero",180,"Renault",10,9,10,9,10,9,8,8,8,9,9,9,9,10,10
"Sandero",181,"Renault",10,1,10,8,2,10,10,2,2,5,5,5,4,2,5
"Sandero",182,"Renault",8,5,10,9,9,10,8,8,6,9,8,7,8,7,8
"Sandero",183,"Renault",6,6,7,6,6,6,4,4,0,5,6,4,4,0,0
"Sandero",184,"Renault",8,7,9,9,9,9,7,7,8,8,8,8,8,8,8
"Sandero",185,"Renault",8,7,9,10,10,10,8,7,4,8,8,8,9,8,9
"Sandero",186,"Renault",9,8,10,8,9,9,9,8,8,8,9,7,9,8,8
"Sandero",187,"Renault",9,6,9,8,9,9,7,7,9,8,9,9,9,7,9
"Sandero",188,"Renault",10,9,10,8,9,10,10,10,10,9,10,8,10,9,10
"Sandero",189,"Renault",10,10,9,8,10,10,7,9,9,9,10,5,10,9,10
"Sandero",190,"Renault",8,6,9,8,9,9,8,8,7,7,8,8,9,8,8
"Sandero",191,"Renault",8,7,7,6,9,9,9,8,8,7,8,8,7,9,9
"Sandero",192,"Renault",6,5,7,7,7,7,6,5,6,7,7,4,7,5,5
"Sandero",193,"Renault",7,5,8,4,10,10,7,8,5,4,10,8,8,8,10
"Sandero",194,"Renault",8,8,8,2,9,9,9,9,6,8,10,8,8,6,7
"Sandero",195,"Renault",9,8,9,8,8,10,8,8,9,8,9,9,8,9,9
"Sandero",196,"Renault",9,6,9,7,8,10,7,6,7,8,8,5,8,7,7
"Sandero",197,"Renault",10,8,10,7,8,10,5,5,8,8,8,10,10,5,10
"Sandero",198,"Renault",10,8,10,9,10,9,10,10,10,8,10,9,8,9,10
"Sandero",199,"Renault",10,9,10,9,10,9,9,8,9,10,10,8,9,9,10
"Sandero",200,"Renault",8,1,8,5,7,10,7,4,8,8,0,2,10,9,0
"Sandero",201,"Renault",7,7,4,7,5,5,6,6,7,4,9,6,6,7,5
"Sandero",202,"Renault",8,3,8,8,8,8,3,3,8,8,5,1,7,5,0
"Sandero",203,"Renault",9,7,9,9,10,10,9,10,10,9,9,9,8,9,9
"Sandero",204,"Renault",10,9,10,10,9,10,10,10,9,9,10,10,9,9,10
"Sandero",205,"Renault",10,10,10,9,10,10,9,8,9,9,10,8,9,7,10
"Sandero",206,"Renault",9,8,8,8,8,9,3,4,4,4,6,9,6,6,1
"Sandero",207,"Renault",8,9,9,1,8,10,6,9,9,8,9,8,9,8,9
"Sandero",208,"Renault",9,6,9,7,8,8,6,9,8,7,8,10,9,8,0
"Sandero",209,"Renault",8,7,9,8,8,9,7,8,7,8,8,8,9,9,9
"Sandero",210,"Renault",7,5,9,8,9,9,3,6,7,7,8,10,8,9,9
"Sandero",211,"Renault",9,9,10,10,10,9,9,9,10,10,10,8,10,8,9
"Sandero",212,"Renault",8,5,5,6,8,6,1,1,5,5,2,5,5,0,2
"Sandero",213,"Renault",8,8,8,8,9,10,8,7,8,8,9,6,9,8,8
"Sandero",214,"Renault",10,9,10,10,10,10,10,10,10,10,10,10,10,6,10
"Sandero",215,"Renault",9,3,10,9,10,10,1,9,10,7,10,9,9,7,1
"Sandero",216,"Renault",8,8,9,7,8,7,9,8,8,8,8,8,8,7,8
"Sandero",217,"Renault",8,6,8,8,9,8,9,8,8,8,8,7,8,7,7
"Sandero",218,"Renault",8,7,4,6,7,8,1,6,4,8,7,7,6,3,0
"Sandero",219,"Renault",8,7,8,7,8,8,6,6,6,8,8,6,8,8,8
"Sandero",220,"Renault",5,4,10,5,6,7,6,6,6,6,7,6,6,5,4
"Sandero",221,"Renault",8,7,7,8,9,9,7,6,7,6,7,7,8,8,9
"Sandero",222,"Renault",10,8,10,10,10,10,7,10,7,7,7,6,8,6,9
"Sandero",223,"Renault",8,7,8,8,7,7,4,6,7,8,8,6,7,7,7
"Sandero",224,"Renault",8,7,8,8,9,10,6,9,7,9,10,10,9,6,10
"Sandero",225,"Renault",8,6,10,8,9,10,8,8,8,9,10,9,10,9,9
"Sandero",226,"Renault",9,7,8,7,9,7,7,6,8,9,8,9,9,8,7
"Sandero",227,"Renault",7,6,8,8,9,8,8,9,7,6,7,10,9,8,10
"Sandero",228,"Renault",8,7,8,8,9,9,8,7,8,9,9,7,9,8,8
"Sandero",229,"Renault",9,7,10,10,10,10,8,9,7,9,10,10,10,9,10
"Sandero",230,"Renault",6,6,8,7,9,8,4,3,5,7,7,6,8,4,5
"Sandero",231,"Renault",9,8,9,8,10,10,9,9,9,8,9,5,6,7,9
"Sandero",232,"Renault",8,5,9,6,4,9,1,5,8,4,3,8,5,4,3
"Sandero",233,"Renault",7,8,9,8,10,10,9,9,6,8,9,8,10,9,9
"Sandero",234,"Renault",7,7,8,8,7,7,5,3,6,5,5,6,8,6,5
"Sandero",235,"Renault",7,5,9,8,9,9,5,5,5,2,6,7,8,7,7
"Sandero",236,"Renault",10,8,8,8,9,9,9,7,9,9,9,8,7,8,9
"Sandero",237,"Renault",8,7,6,7,8,9,8,8,9,9,8,8,7,6,8
"Sandero",238,"Renault",9,9,9,9,9,9,5,6,2,6,6,1,6,7,5
"Sandero",239,"Renault",4,1,4,4,2,3,0,0,3,3,4,6,5,2,0
"Sandero",240,"Renault",8,9,9,9,9,9,10,8,9,10,10,10,10,8,9
"Sandero",241,"Renault",10,8,8,10,9,10,8,9,10,10,10,9,10,8,8
"Sandero",242,"Renault",10,9,9,10,10,10,8,8,7,10,10,10,10,8,10
"Sandero",243,"Renault",9,10,10,10,10,10,8,10,10,10,8,10,8,8,10
"Sandero",244,"Renault",9,8,10,9,9,9,8,8,8,9,7,5,9,7,7
"Sandero",245,"Renault",10,7,10,10,7,10,6,6,4,8,9,7,8,9,4
"Sandero",246,"Renault",8,7,9,9,8,9,8,8,8,5,8,3,8,3,5
"Sandero",247,"Renault",10,9,10,10,10,10,8,9,10,9,10,9,10,10,10
"Sandero",248,"Renault",3,1,3,5,8,6,1,2,5,6,5,5,7,0,0
"Sandero",249,"Renault",9,8,10,10,10,9,7,7,7,7,10,10,10,10,10
"Sandero",250,"Renault",10,9,10,10,10,10,7,8,10,10,10,10,10,9,10
"Sandero",251,"Renault",10,9,10,9,9,9,9,9,9,9,9,9,9,9,9
"Sandero",252,"Renault",6,4,7,7,6,8,8,7,7,7,7,8,6,1,0
"Sandero",253,"Renault",10,10,10,10,10,10,9,10,10,10,10,9,10,10,10
"Sandero",254,"Renault",10,6,9,7,10,9,7,8,10,9,10,10,6,8,10
"Sandero",255,"Renault",6,5,6,7,8,10,7,7,5,5,8,7,8,9,8
"Sandero",256,"Renault",8,8,9,8,8,8,7,7,6,10,9,5,9,7,7
"Sandero",257,"Renault",10,10,10,10,10,10,9,8,8,9,9,8,10,9,9
"Sandero",258,"Renault",10,8,10,5,10,10,10,9,10,10,10,10,10,10,10
"Sandero",259,"Renault",10,7,9,9,10,10,7,3,9,9,9,7,9,5,8
"Sandero",260,"Renault",10,9,10,10,10,10,10,10,8,10,10,7,9,9,9
"Sandero",261,"Renault",9,8,8,8,10,9,8,8,8,8,9,6,8,8,9
